AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21-509256336937-us-east-1-sg-0c117f4202e0231fd;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group Transaction_Security_group (sg-0c117f4202e0231fd) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0c117f4202e0231fd;sg-0c117f4202e0231fd;Transaction_Security_group;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | RBI-Cyber-Security-Framework: annex_i_1_3 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | CCC: CCC.Core.CN01.AR03 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21-509256336937-us-east-1-sg-06aa475c198b8f0d0;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group launch-wizard-1 (sg-06aa475c198b8f0d0) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-06aa475c198b8f0d0;sg-06aa475c198b8f0d0;launch-wizard-1;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.2 | RBI-Cyber-Security-Framework: annex_i_1_3 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | CCC: CCC.Core.CN01.AR03 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-eu-north-1-sg-0a158e227161b8d45;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group ec2-rds-1 (sg-0a158e227161b8d45) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0a158e227161b8d45;sg-0a158e227161b8d45;ec2-rds-1;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-eu-north-1-sg-017903df6dde740be;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group rds-ec2-1 (sg-017903df6dde740be) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-017903df6dde740be;sg-017903df6dde740be;rds-ec2-1;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-eu-north-1-sg-00644e40159c44798;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group sg_trans_service (sg-00644e40159c44798) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-00644e40159c44798;sg-00644e40159c44798;sg_trans_service;Name=Sg_transaction_micro;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-eu-north-1-sg-0d18e9133354136d2;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group default (sg-0d18e9133354136d2) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0d18e9133354136d2;sg-0d18e9133354136d2;default;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-us-east-1-sg-0c117f4202e0231fd;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group Transaction_Security_group (sg-0c117f4202e0231fd) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0c117f4202e0231fd;sg-0c117f4202e0231fd;Transaction_Security_group;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092-509256336937-us-east-1-sg-06aa475c198b8f0d0;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;Infrastructure Security;PASS;Security group launch-wizard-1 (sg-06aa475c198b8f0d0) does not have Kafka port 9092 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-06aa475c198b8f0d0;sg-06aa475c198b8f0d0;launch-wizard-1;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Kafka port 9092.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-eu-north-1-sg-0a158e227161b8d45;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group ec2-rds-1 (sg-0a158e227161b8d45) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0a158e227161b8d45;sg-0a158e227161b8d45;ec2-rds-1;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-eu-north-1-sg-017903df6dde740be;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group rds-ec2-1 (sg-017903df6dde740be) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-017903df6dde740be;sg-017903df6dde740be;rds-ec2-1;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-eu-north-1-sg-00644e40159c44798;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group sg_trans_service (sg-00644e40159c44798) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-00644e40159c44798;sg-00644e40159c44798;sg_trans_service;Name=Sg_transaction_micro;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-eu-north-1-sg-0d18e9133354136d2;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group default (sg-0d18e9133354136d2) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0d18e9133354136d2;sg-0d18e9133354136d2;default;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-us-east-1-sg-0c117f4202e0231fd;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group Transaction_Security_group (sg-0c117f4202e0231fd) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0c117f4202e0231fd;sg-0c117f4202e0231fd;Transaction_Security_group;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211-509256336937-us-east-1-sg-06aa475c198b8f0d0;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;Infrastructure Security;PASS;Security group launch-wizard-1 (sg-06aa475c198b8f0d0) does not have Memcached port 11211 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-06aa475c198b8f0d0;sg-06aa475c198b8f0d0;launch-wizard-1;;aws;us-east-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018-509256336937-eu-north-1-sg-0a158e227161b8d45;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;Infrastructure Security;PASS;Security group ec2-rds-1 (sg-0a158e227161b8d45) does not have MongoDB ports 27017 and 27018 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0a158e227161b8d45;sg-0a158e227161b8d45;ec2-rds-1;;aws;eu-north-1;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.2 | C5-2025: PI-01.01AC | NIST-CSF-2.0: ac_5 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | ProwlerThreatScore-1.0: 2.1.7 | SOC2: cc_6_6 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;internet-exposed;;;;5.15.1;
